,체결시각,체결가,전일비,매도,매수,거래량,변동량,DATE
81,10:21,801000.0,6000.0,802000.0,801000.0,17307.0,94.0,20201217
82,10:22,802000.0,5000.0,802000.0,801000.0,17585.0,278.0,20201217
83,10:23,801000.0,6000.0,802000.0,801000.0,17640.0,55.0,20201217
84,10:24,801000.0,6000.0,802000.0,801000.0,17964.0,324.0,20201217
85,10:25,802000.0,5000.0,802000.0,801000.0,18030.0,66.0,20201217
86,10:26,801000.0,6000.0,802000.0,801000.0,18063.0,33.0,20201217
87,10:27,802000.0,5000.0,802000.0,801000.0,18443.0,380.0,20201217
88,10:28,802000.0,5000.0,802000.0,801000.0,18468.0,25.0,20201217
89,10:29,801000.0,6000.0,802000.0,801000.0,18532.0,64.0,20201217
90,10:30,801000.0,6000.0,802000.0,801000.0,19002.0,470.0,20201217
91,10:31,801000.0,6000.0,802000.0,801000.0,19187.0,185.0,20201217
92,10:32,802000.0,5000.0,802000.0,801000.0,19264.0,77.0,20201217
93,10:33,802000.0,5000.0,802000.0,801000.0,19308.0,44.0,20201217
94,10:34,801000.0,6000.0,802000.0,801000.0,19467.0,159.0,20201217
95,10:35,801000.0,6000.0,802000.0,801000.0,19585.0,118.0,20201217
96,10:36,802000.0,5000.0,802000.0,801000.0,19609.0,24.0,20201217
97,10:37,801000.0,6000.0,802000.0,801000.0,19681.0,72.0,20201217
98,10:38,801000.0,6000.0,802000.0,801000.0,19738.0,57.0,20201217
99,10:39,801000.0,6000.0,802000.0,801000.0,19761.0,23.0,20201217
100,10:40,802000.0,5000.0,802000.0,801000.0,19804.0,43.0,20201217
101,10:41,802000.0,5000.0,802000.0,801000.0,19862.0,58.0,20201217
102,10:42,801000.0,6000.0,802000.0,801000.0,19917.0,55.0,20201217
103,10:43,801000.0,6000.0,802000.0,801000.0,19977.0,60.0,20201217
104,10:44,801000.0,6000.0,802000.0,801000.0,20127.0,150.0,20201217
105,10:45,802000.0,5000.0,802000.0,801000.0,20382.0,255.0,20201217
106,10:46,801000.0,6000.0,802000.0,801000.0,20453.0,71.0,20201217
107,10:47,801000.0,6000.0,802000.0,801000.0,20546.0,93.0,20201217
108,10:48,801000.0,6000.0,802000.0,801000.0,20623.0,77.0,20201217
109,10:49,802000.0,5000.0,802000.0,801000.0,20782.0,159.0,20201217
110,10:50,802000.0,5000.0,802000.0,801000.0,20863.0,81.0,20201217
111,10:51,801000.0,6000.0,802000.0,801000.0,20948.0,85.0,20201217
112,10:52,801000.0,6000.0,802000.0,801000.0,21281.0,333.0,20201217
113,10:53,801000.0,6000.0,802000.0,801000.0,22270.0,989.0,20201217
114,10:54,801000.0,6000.0,801000.0,800000.0,22794.0,524.0,20201217
115,10:55,800000.0,7000.0,801000.0,800000.0,23116.0,322.0,20201217
116,10:56,800000.0,7000.0,801000.0,800000.0,23400.0,284.0,20201217
117,10:57,800000.0,7000.0,801000.0,800000.0,23526.0,126.0,20201217
118,10:58,801000.0,6000.0,801000.0,800000.0,23698.0,172.0,20201217
119,10:59,800000.0,7000.0,801000.0,800000.0,23766.0,68.0,20201217
120,11:00,800000.0,7000.0,801000.0,800000.0,23890.0,124.0,20201217
121,11:01,801000.0,6000.0,801000.0,800000.0,24025.0,135.0,20201217
122,11:02,800000.0,7000.0,801000.0,800000.0,24137.0,112.0,20201217
123,11:03,800000.0,7000.0,801000.0,800000.0,24192.0,55.0,20201217
124,11:04,800000.0,7000.0,801000.0,800000.0,24261.0,69.0,20201217
125,11:05,800000.0,7000.0,801000.0,800000.0,24287.0,26.0,20201217
126,11:06,800000.0,7000.0,801000.0,800000.0,24865.0,578.0,20201217
127,11:07,800000.0,7000.0,801000.0,800000.0,24949.0,84.0,20201217
128,11:08,801000.0,6000.0,801000.0,800000.0,25038.0,89.0,20201217
129,11:09,800000.0,7000.0,801000.0,800000.0,25468.0,430.0,20201217
130,11:10,799000.0,8000.0,800000.0,799000.0,26890.0,1422.0,20201217
131,11:11,798000.0,9000.0,799000.0,798000.0,28630.0,1740.0,20201217
132,11:12,799000.0,8000.0,799000.0,798000.0,29869.0,1239.0,20201217
133,11:13,799000.0,8000.0,799000.0,798000.0,29951.0,82.0,20201217
134,11:14,798000.0,9000.0,799000.0,798000.0,30311.0,360.0,20201217
135,11:15,798000.0,9000.0,799000.0,798000.0,30407.0,96.0,20201217
136,11:16,798000.0,9000.0,799000.0,798000.0,30546.0,139.0,20201217
137,11:17,799000.0,8000.0,799000.0,798000.0,30759.0,213.0,20201217
138,11:18,798000.0,9000.0,799000.0,798000.0,31011.0,252.0,20201217
139,11:19,799000.0,8000.0,799000.0,798000.0,31178.0,167.0,20201217
140,11:20,799000.0,8000.0,800000.0,799000.0,32195.0,1017.0,20201217
141,11:21,800000.0,7000.0,800000.0,799000.0,32339.0,144.0,20201217
142,11:22,799000.0,8000.0,800000.0,799000.0,32377.0,38.0,20201217
143,11:23,800000.0,7000.0,800000.0,799000.0,32615.0,238.0,20201217
144,11:24,799000.0,8000.0,800000.0,799000.0,32650.0,35.0,20201217
145,11:25,799000.0,8000.0,800000.0,799000.0,32675.0,25.0,20201217
146,11:26,800000.0,7000.0,800000.0,799000.0,32771.0,96.0,20201217
147,11:27,799000.0,8000.0,800000.0,799000.0,32793.0,22.0,20201217
148,11:28,799000.0,8000.0,800000.0,799000.0,32812.0,19.0,20201217
149,11:29,800000.0,7000.0,800000.0,799000.0,33250.0,438.0,20201217
150,11:30,799000.0,8000.0,800000.0,799000.0,33480.0,230.0,20201217
151,11:31,800000.0,7000.0,800000.0,799000.0,33513.0,33.0,20201217
152,11:32,800000.0,7000.0,800000.0,799000.0,33547.0,34.0,20201217
153,11:33,799000.0,8000.0,800000.0,799000.0,33605.0,58.0,20201217
154,11:34,799000.0,8000.0,800000.0,799000.0,33748.0,143.0,20201217
155,11:35,799000.0,8000.0,800000.0,799000.0,33798.0,50.0,20201217
156,11:36,800000.0,7000.0,800000.0,799000.0,33864.0,66.0,20201217
157,11:37,800000.0,7000.0,800000.0,799000.0,33922.0,58.0,20201217
158,11:38,800000.0,7000.0,800000.0,799000.0,33963.0,41.0,20201217
159,11:39,799000.0,8000.0,800000.0,799000.0,34037.0,74.0,20201217
160,11:40,800000.0,7000.0,800000.0,799000.0,34170.0,133.0,20201217
161,11:41,800000.0,7000.0,800000.0,799000.0,34202.0,32.0,20201217
162,11:42,800000.0,7000.0,800000.0,799000.0,34244.0,42.0,20201217
163,11:43,800000.0,7000.0,800000.0,799000.0,34271.0,27.0,20201217
164,11:44,799000.0,8000.0,800000.0,799000.0,34370.0,99.0,20201217
165,11:45,800000.0,7000.0,800000.0,799000.0,34507.0,137.0,20201217
166,11:46,799000.0,8000.0,800000.0,799000.0,34518.0,11.0,20201217
167,11:47,799000.0,8000.0,800000.0,799000.0,34555.0,37.0,20201217
168,11:48,799000.0,8000.0,800000.0,799000.0,34599.0,44.0,20201217
169,11:49,800000.0,7000.0,800000.0,799000.0,34676.0,77.0,20201217
170,11:50,800000.0,7000.0,800000.0,799000.0,34713.0,37.0,20201217
171,11:51,799000.0,8000.0,800000.0,799000.0,34788.0,75.0,20201217
172,11:52,799000.0,8000.0,800000.0,799000.0,34833.0,45.0,20201217
173,11:53,803000.0,4000.0,803000.0,802000.0,36668.0,1835.0,20201217
174,11:54,802000.0,5000.0,803000.0,802000.0,36738.0,70.0,20201217
175,11:55,803000.0,4000.0,803000.0,802000.0,36951.0,213.0,20201217
176,11:56,803000.0,4000.0,803000.0,802000.0,36970.0,19.0,20201217
177,11:57,803000.0,4000.0,803000.0,802000.0,37047.0,77.0,20201217
178,11:58,802000.0,5000.0,803000.0,802000.0,37068.0,21.0,20201217
179,11:59,803000.0,4000.0,803000.0,802000.0,37124.0,56.0,20201217
180,12:00,802000.0,5000.0,803000.0,802000.0,37142.0,18.0,20201217
181,12:01,803000.0,4000.0,803000.0,802000.0,37154.0,12.0,20201217
182,12:02,803000.0,4000.0,804000.0,803000.0,37509.0,355.0,20201217
183,12:03,803000.0,4000.0,804000.0,803000.0,37627.0,118.0,20201217
184,12:04,803000.0,4000.0,804000.0,803000.0,37811.0,184.0,20201217
185,12:05,804000.0,3000.0,804000.0,803000.0,37851.0,40.0,20201217
186,12:06,803000.0,4000.0,804000.0,803000.0,37894.0,43.0,20201217
187,12:07,802000.0,5000.0,803000.0,802000.0,38030.0,136.0,20201217
188,12:08,803000.0,4000.0,804000.0,803000.0,38095.0,65.0,20201217
189,12:09,803000.0,4000.0,804000.0,803000.0,38130.0,35.0,20201217
190,12:10,804000.0,3000.0,804000.0,803000.0,38157.0,27.0,20201217
191,12:11,803000.0,4000.0,804000.0,803000.0,38188.0,31.0,20201217
192,12:12,803000.0,4000.0,804000.0,803000.0,38218.0,30.0,20201217
193,12:13,804000.0,3000.0,804000.0,803000.0,38247.0,29.0,20201217
194,12:14,803000.0,4000.0,804000.0,803000.0,38315.0,68.0,20201217
195,12:15,803000.0,4000.0,804000.0,803000.0,38373.0,58.0,20201217
196,12:16,803000.0,4000.0,803000.0,802000.0,38583.0,210.0,20201217
197,12:17,803000.0,4000.0,803000.0,802000.0,38597.0,14.0,20201217
198,12:18,802000.0,5000.0,803000.0,802000.0,38616.0,19.0,20201217
199,12:19,802000.0,5000.0,803000.0,802000.0,38839.0,223.0,20201217
200,12:20,802000.0,5000.0,803000.0,802000.0,38912.0,73.0,20201217
