,체결시각,체결가,전일비,매도,매수,거래량,변동량,DATE
79,11:16,64600.0,800.0,64600.0,64500.0,1501052.0,2455.0,20201203
80,11:17,64500.0,700.0,64600.0,64500.0,1506497.0,5445.0,20201203
81,11:18,64600.0,800.0,64600.0,64500.0,1512153.0,5656.0,20201203
82,11:19,64500.0,700.0,64600.0,64500.0,1536565.0,24412.0,20201203
83,11:20,64500.0,700.0,64600.0,64500.0,1545816.0,9251.0,20201203
84,11:21,64600.0,800.0,64600.0,64500.0,1550717.0,4901.0,20201203
85,11:22,64500.0,700.0,64600.0,64500.0,1562304.0,11587.0,20201203
86,11:23,64600.0,800.0,64600.0,64500.0,1566125.0,3821.0,20201203
87,11:24,64500.0,700.0,64600.0,64500.0,1571682.0,5557.0,20201203
88,11:25,64600.0,800.0,64600.0,64500.0,1584145.0,12463.0,20201203
89,11:26,64500.0,700.0,64600.0,64500.0,1589859.0,5714.0,20201203
90,11:27,64500.0,700.0,64500.0,64400.0,1665176.0,75317.0,20201203
91,11:28,64400.0,600.0,64500.0,64400.0,1668062.0,2886.0,20201203
92,11:29,64500.0,700.0,64500.0,64400.0,1672787.0,4725.0,20201203
93,11:30,64400.0,600.0,64500.0,64400.0,1694183.0,21396.0,20201203
94,11:31,64500.0,700.0,64500.0,64400.0,1703186.0,9003.0,20201203
95,11:32,64500.0,700.0,64500.0,64400.0,1709489.0,6303.0,20201203
96,11:33,64500.0,700.0,64500.0,64400.0,1712430.0,2941.0,20201203
97,11:34,64500.0,700.0,64500.0,64400.0,1721036.0,8606.0,20201203
98,11:35,64300.0,500.0,64400.0,64300.0,1752806.0,31770.0,20201203
99,11:36,64400.0,600.0,64500.0,64400.0,1778745.0,25939.0,20201203
100,11:37,64400.0,600.0,64500.0,64400.0,1781981.0,3236.0,20201203
101,11:38,64400.0,600.0,64500.0,64400.0,1785903.0,3922.0,20201203
102,11:39,64400.0,600.0,64500.0,64400.0,1790768.0,4865.0,20201203
103,11:40,64300.0,500.0,64400.0,64300.0,1801832.0,11064.0,20201203
104,11:41,64400.0,600.0,64400.0,64300.0,1806779.0,4947.0,20201203
105,11:42,64400.0,600.0,64400.0,64300.0,1812020.0,5241.0,20201203
106,11:43,64300.0,500.0,64400.0,64300.0,1816610.0,4590.0,20201203
107,11:44,64400.0,600.0,64400.0,64300.0,1820299.0,3689.0,20201203
108,11:45,64300.0,500.0,64400.0,64300.0,1822842.0,2543.0,20201203
109,11:46,64400.0,600.0,64400.0,64300.0,1826701.0,3859.0,20201203
110,11:47,64300.0,500.0,64400.0,64300.0,1830361.0,3660.0,20201203
111,11:48,64300.0,500.0,64400.0,64300.0,1834207.0,3846.0,20201203
112,11:49,64300.0,500.0,64400.0,64300.0,1836492.0,2285.0,20201203
113,11:50,64400.0,600.0,64400.0,64300.0,1843899.0,7407.0,20201203
114,11:51,64300.0,500.0,64400.0,64300.0,1850394.0,6495.0,20201203
115,11:52,64300.0,500.0,64400.0,64300.0,1855174.0,4780.0,20201203
116,11:53,64300.0,500.0,64400.0,64300.0,1860838.0,5664.0,20201203
117,11:54,64300.0,500.0,64400.0,64300.0,1872756.0,11918.0,20201203
118,11:55,64300.0,500.0,64400.0,64300.0,1897329.0,24573.0,20201203
119,11:56,64300.0,500.0,64300.0,64200.0,1928965.0,31636.0,20201203
120,11:57,64200.0,400.0,64300.0,64200.0,1933927.0,4962.0,20201203
121,11:58,64200.0,400.0,64300.0,64200.0,1942091.0,8164.0,20201203
122,11:59,64200.0,400.0,64300.0,64200.0,1944678.0,2587.0,20201203
123,12:00,64200.0,400.0,64300.0,64200.0,1960282.0,15604.0,20201203
124,12:01,64100.0,300.0,64200.0,64100.0,1989511.0,29229.0,20201203
125,12:02,64100.0,300.0,64200.0,64100.0,1994337.0,4826.0,20201203
126,12:03,64200.0,400.0,64200.0,64100.0,1997338.0,3001.0,20201203
127,12:04,64100.0,300.0,64200.0,64100.0,2017951.0,20613.0,20201203
128,12:05,64100.0,300.0,64200.0,64100.0,2026504.0,8553.0,20201203
129,12:06,64100.0,300.0,64200.0,64100.0,2031705.0,5201.0,20201203
130,12:07,64100.0,300.0,64200.0,64100.0,2041032.0,9327.0,20201203
131,12:08,64100.0,300.0,64200.0,64100.0,2046398.0,5366.0,20201203
132,12:09,64100.0,300.0,64200.0,64100.0,2052322.0,5924.0,20201203
133,12:10,64100.0,300.0,64200.0,64100.0,2057522.0,5200.0,20201203
134,12:11,64100.0,300.0,64200.0,64100.0,2066926.0,9404.0,20201203
135,12:12,64100.0,300.0,64200.0,64100.0,2071509.0,4583.0,20201203
136,12:13,64200.0,400.0,64200.0,64100.0,2079479.0,7970.0,20201203
137,12:14,64200.0,400.0,64200.0,64100.0,2088940.0,9461.0,20201203
138,12:15,64100.0,300.0,64200.0,64100.0,2095443.0,6503.0,20201203
139,12:16,64100.0,300.0,64200.0,64100.0,2099281.0,3838.0,20201203
140,12:17,64100.0,300.0,64200.0,64100.0,2107565.0,8284.0,20201203
141,12:18,64200.0,400.0,64200.0,64100.0,2115422.0,7857.0,20201203
142,12:19,64200.0,400.0,64200.0,64100.0,2117961.0,2539.0,20201203
143,12:20,64100.0,300.0,64200.0,64100.0,2124996.0,7035.0,20201203
144,12:21,64100.0,300.0,64200.0,64100.0,2130575.0,5579.0,20201203
145,12:22,64100.0,300.0,64200.0,64100.0,2134318.0,3743.0,20201203
146,12:23,64200.0,400.0,64200.0,64100.0,2141589.0,7271.0,20201203
147,12:24,64100.0,300.0,64200.0,64100.0,2145238.0,3649.0,20201203
148,12:25,64100.0,300.0,64200.0,64100.0,2156602.0,11364.0,20201203
149,12:26,64100.0,300.0,64200.0,64100.0,2163390.0,6788.0,20201203
150,12:27,64100.0,300.0,64200.0,64100.0,2166059.0,2669.0,20201203
151,12:28,64200.0,400.0,64200.0,64100.0,2176856.0,10797.0,20201203
152,12:29,64100.0,300.0,64200.0,64100.0,2184980.0,8124.0,20201203
153,12:30,64200.0,400.0,64200.0,64100.0,2198456.0,13476.0,20201203
154,12:31,64000.0,200.0,64100.0,64000.0,2237793.0,39337.0,20201203
155,12:32,64000.0,200.0,64100.0,64000.0,2247281.0,9488.0,20201203
156,12:33,64100.0,300.0,64100.0,64000.0,2254797.0,7516.0,20201203
157,12:34,64000.0,200.0,64100.0,64000.0,2257824.0,3027.0,20201203
158,12:35,64100.0,300.0,64100.0,64000.0,2267833.0,10009.0,20201203
159,12:36,64000.0,200.0,64100.0,64000.0,2272838.0,5005.0,20201203
160,12:37,64100.0,300.0,64100.0,64000.0,2282153.0,9315.0,20201203
161,12:38,64000.0,200.0,64100.0,64000.0,2286021.0,3868.0,20201203
162,12:39,64000.0,200.0,64100.0,64000.0,2295016.0,8995.0,20201203
163,12:40,64000.0,200.0,64100.0,64000.0,2304137.0,9121.0,20201203
164,12:41,64000.0,200.0,64100.0,64000.0,2320351.0,16214.0,20201203
165,12:42,64000.0,200.0,64100.0,64000.0,2326177.0,5826.0,20201203
166,12:43,64000.0,200.0,64100.0,64000.0,2332771.0,6594.0,20201203
167,12:44,64100.0,300.0,64100.0,64000.0,2352549.0,19778.0,20201203
168,12:45,64000.0,200.0,64100.0,64000.0,2361090.0,8541.0,20201203
169,12:46,64100.0,300.0,64100.0,64000.0,2367761.0,6671.0,20201203
170,12:47,63900.0,100.0,64000.0,63900.0,2487413.0,119652.0,20201203
171,12:48,63800.0,0.0,63900.0,63800.0,2532510.0,45097.0,20201203
172,12:49,63800.0,0.0,63900.0,63800.0,2539463.0,6953.0,20201203
173,12:50,63900.0,100.0,63900.0,63800.0,2546602.0,7139.0,20201203
174,12:51,63800.0,0.0,63900.0,63800.0,2561409.0,14807.0,20201203
175,12:52,63800.0,0.0,63900.0,63800.0,2574208.0,12799.0,20201203
176,12:53,63800.0,0.0,63900.0,63800.0,2583514.0,9306.0,20201203
177,12:54,63900.0,100.0,63900.0,63800.0,2596585.0,13071.0,20201203
178,12:55,63800.0,0.0,63900.0,63800.0,2617925.0,21340.0,20201203
179,12:56,63800.0,0.0,63900.0,63800.0,2635264.0,17339.0,20201203
180,12:57,63800.0,0.0,63900.0,63800.0,2643411.0,8147.0,20201203
181,12:58,63900.0,100.0,63900.0,63800.0,2650672.0,7261.0,20201203
182,12:59,63800.0,0.0,63900.0,63800.0,2657742.0,7070.0,20201203
183,13:00,63800.0,0.0,63900.0,63800.0,2665827.0,8085.0,20201203
184,13:01,63900.0,100.0,63900.0,63800.0,2678493.0,12666.0,20201203
185,13:02,63800.0,0.0,63900.0,63800.0,2684649.0,6156.0,20201203
186,13:03,63900.0,100.0,63900.0,63800.0,2690841.0,6192.0,20201203
187,13:04,63800.0,0.0,63900.0,63800.0,2699037.0,8196.0,20201203
188,13:05,63900.0,100.0,63900.0,63800.0,2702498.0,3461.0,20201203
189,13:06,63800.0,0.0,63900.0,63800.0,2712461.0,9963.0,20201203
190,13:07,63800.0,0.0,63900.0,63800.0,2722215.0,9754.0,20201203
191,13:08,63900.0,100.0,63900.0,63800.0,2734208.0,11993.0,20201203
192,13:09,63900.0,100.0,63900.0,63800.0,2746715.0,12507.0,20201203
193,13:10,63900.0,100.0,63900.0,63800.0,2754210.0,7495.0,20201203
194,13:11,63900.0,100.0,63900.0,63800.0,2769463.0,15253.0,20201203
195,13:12,63900.0,100.0,64000.0,63900.0,2796204.0,26741.0,20201203
196,13:13,64000.0,200.0,64000.0,63900.0,2801889.0,5685.0,20201203
197,13:14,64000.0,200.0,64000.0,63900.0,2807870.0,5981.0,20201203
198,13:15,64000.0,200.0,64000.0,63900.0,2811508.0,3638.0,20201203
199,13:16,64000.0,200.0,64000.0,63900.0,2814131.0,2623.0,20201203
200,13:17,64000.0,200.0,64000.0,63900.0,2816549.0,2418.0,20201203
201,13:18,63900.0,100.0,64000.0,63900.0,2819131.0,2582.0,20201203
202,13:19,64000.0,200.0,64000.0,63900.0,2824049.0,4918.0,20201203
203,13:20,64000.0,200.0,64000.0,63900.0,2830054.0,6005.0,20201203
204,13:21,64000.0,200.0,64000.0,63900.0,2834634.0,4580.0,20201203
205,13:22,64000.0,200.0,64000.0,63900.0,2838874.0,4240.0,20201203
206,13:23,64000.0,200.0,64000.0,63900.0,2844995.0,6121.0,20201203
207,13:24,63900.0,100.0,64000.0,63900.0,2855023.0,10028.0,20201203
208,13:25,64000.0,200.0,64000.0,63900.0,2858857.0,3834.0,20201203
209,13:26,64000.0,200.0,64000.0,63900.0,2861215.0,2358.0,20201203
210,13:27,64000.0,200.0,64000.0,63900.0,2865798.0,4583.0,20201203
211,13:28,63900.0,100.0,64000.0,63900.0,2876444.0,10646.0,20201203
212,13:29,64000.0,200.0,64000.0,63900.0,2879820.0,3376.0,20201203
213,13:30,63900.0,100.0,64000.0,63900.0,2882751.0,2931.0,20201203
214,13:31,64000.0,200.0,64000.0,63900.0,2884979.0,2228.0,20201203
215,13:32,64000.0,200.0,64000.0,63900.0,2894424.0,9445.0,20201203
216,13:33,64000.0,200.0,64000.0,63900.0,2897528.0,3104.0,20201203
217,13:34,64000.0,200.0,64000.0,63900.0,2901285.0,3757.0,20201203
218,13:35,64000.0,200.0,64000.0,63900.0,2906266.0,4981.0,20201203
219,13:36,64000.0,200.0,64000.0,63900.0,2912102.0,5836.0,20201203
220,13:37,64000.0,200.0,64000.0,63900.0,2914765.0,2663.0,20201203
221,13:38,64000.0,200.0,64000.0,63900.0,2928073.0,13308.0,20201203
222,13:39,63900.0,100.0,64000.0,63900.0,2933820.0,5747.0,20201203
223,13:40,64000.0,200.0,64000.0,63900.0,2935757.0,1937.0,20201203
224,13:41,63800.0,0.0,64000.0,63900.0,2962315.0,26558.0,20201203
225,13:42,63900.0,100.0,63900.0,63800.0,2968791.0,6476.0,20201203
226,13:43,63800.0,0.0,63900.0,63800.0,2974609.0,5818.0,20201203
227,13:44,63900.0,100.0,63900.0,63800.0,2977671.0,3062.0,20201203
228,13:45,63900.0,100.0,63900.0,63800.0,2980268.0,2597.0,20201203
229,13:46,63900.0,100.0,63900.0,63800.0,2989528.0,9260.0,20201203
230,13:47,63800.0,0.0,63900.0,63800.0,3012675.0,23147.0,20201203
231,13:48,63900.0,100.0,63900.0,63800.0,3017853.0,5178.0,20201203
232,13:49,63800.0,0.0,63900.0,63800.0,3023471.0,5618.0,20201203
233,13:50,63900.0,100.0,63900.0,63800.0,3026801.0,3330.0,20201203
234,13:51,63800.0,0.0,63900.0,63800.0,3031571.0,4770.0,20201203
235,13:52,63900.0,100.0,63900.0,63800.0,3040190.0,8619.0,20201203
236,13:53,63900.0,100.0,63900.0,63800.0,3042811.0,2621.0,20201203
237,13:54,63900.0,100.0,63900.0,63800.0,3050348.0,7537.0,20201203
238,13:55,63900.0,100.0,63900.0,63800.0,3054138.0,3790.0,20201203
239,13:56,63900.0,100.0,63900.0,63800.0,3057191.0,3053.0,20201203
240,13:57,63900.0,100.0,63900.0,63800.0,3073687.0,16496.0,20201203
241,13:58,64000.0,200.0,64000.0,63900.0,3091830.0,18143.0,20201203
242,13:59,63900.0,100.0,64000.0,63900.0,3093042.0,1212.0,20201203
243,14:00,64000.0,200.0,64000.0,63900.0,3100566.0,7524.0,20201203
244,14:01,64000.0,200.0,64000.0,63900.0,3103551.0,2985.0,20201203
245,14:02,64000.0,200.0,64000.0,63900.0,3111601.0,8050.0,20201203
246,14:03,64000.0,200.0,64000.0,63900.0,3116975.0,5374.0,20201203
247,14:04,63900.0,100.0,64000.0,63900.0,3152623.0,35648.0,20201203
248,14:05,64000.0,200.0,64100.0,64000.0,3161395.0,8772.0,20201203
249,14:06,64000.0,200.0,64100.0,64000.0,3164413.0,3018.0,20201203
250,14:07,64000.0,200.0,64100.0,64000.0,3166525.0,2112.0,20201203
251,14:08,64100.0,300.0,64100.0,64000.0,3172392.0,5867.0,20201203
252,14:09,64100.0,300.0,64100.0,64000.0,3176417.0,4025.0,20201203
253,14:10,64000.0,200.0,64100.0,64000.0,3177541.0,1124.0,20201203
254,14:11,64100.0,300.0,64100.0,64000.0,3182613.0,5072.0,20201203
255,14:12,64100.0,300.0,64100.0,64000.0,3187617.0,5004.0,20201203
256,14:13,64100.0,300.0,64100.0,64000.0,3189222.0,1605.0,20201203
257,14:14,64000.0,200.0,64100.0,64000.0,3193228.0,4006.0,20201203
258,14:15,64100.0,300.0,64100.0,64000.0,3195760.0,2532.0,20201203
259,14:16,64100.0,300.0,64100.0,64000.0,3199053.0,3293.0,20201203
260,14:17,64000.0,200.0,64100.0,64000.0,3202416.0,3363.0,20201203
261,14:18,64100.0,300.0,64100.0,64000.0,3205981.0,3565.0,20201203
262,14:19,64100.0,300.0,64100.0,64000.0,3215930.0,9949.0,20201203
263,14:20,64100.0,300.0,64100.0,64000.0,3219983.0,4053.0,20201203
264,14:21,64100.0,300.0,64200.0,64100.0,3235797.0,15814.0,20201203
265,14:22,64200.0,400.0,64200.0,64100.0,3237441.0,1644.0,20201203
266,14:23,64200.0,400.0,64200.0,64100.0,3246145.0,8704.0,20201203
267,14:24,64100.0,300.0,64200.0,64100.0,3249675.0,3530.0,20201203
268,14:25,64200.0,400.0,64200.0,64100.0,3252868.0,3193.0,20201203
269,14:26,64200.0,400.0,64200.0,64100.0,3254840.0,1972.0,20201203
270,14:27,64200.0,400.0,64200.0,64100.0,3260390.0,5550.0,20201203
271,14:28,64200.0,400.0,64200.0,64100.0,3263093.0,2703.0,20201203
272,14:29,64100.0,300.0,64200.0,64100.0,3264362.0,1269.0,20201203
273,14:30,64200.0,400.0,64200.0,64100.0,3266963.0,2601.0,20201203
274,14:31,64200.0,400.0,64200.0,64100.0,3270389.0,3426.0,20201203
275,14:32,64200.0,400.0,64200.0,64100.0,3274122.0,3733.0,20201203
276,14:33,64200.0,400.0,64200.0,64100.0,3277159.0,3037.0,20201203
277,14:34,64200.0,400.0,64200.0,64100.0,3281376.0,4217.0,20201203
278,14:35,64200.0,400.0,64200.0,64100.0,3285036.0,3660.0,20201203
279,14:36,64200.0,400.0,64200.0,64100.0,3289318.0,4282.0,20201203
280,14:37,64200.0,400.0,64200.0,64100.0,3293586.0,4268.0,20201203
281,14:38,64200.0,400.0,64200.0,64100.0,3296998.0,3412.0,20201203
282,14:39,64200.0,400.0,64200.0,64100.0,3299928.0,2930.0,20201203
283,14:40,64200.0,400.0,64200.0,64100.0,3302303.0,2375.0,20201203
284,14:41,64200.0,400.0,64200.0,64100.0,3305384.0,3081.0,20201203
285,14:42,64200.0,400.0,64200.0,64100.0,3308753.0,3369.0,20201203
286,14:43,64200.0,400.0,64200.0,64100.0,3312772.0,4019.0,20201203
287,14:44,64200.0,400.0,64200.0,64100.0,3316569.0,3797.0,20201203
288,14:45,64100.0,300.0,64200.0,64100.0,3320511.0,3942.0,20201203
289,14:46,64200.0,400.0,64200.0,64100.0,3324780.0,4269.0,20201203
290,14:47,64100.0,300.0,64200.0,64100.0,3328662.0,3882.0,20201203
291,14:48,64200.0,400.0,64200.0,64100.0,3331143.0,2481.0,20201203
292,14:49,64200.0,400.0,64200.0,64100.0,3335263.0,4120.0,20201203
293,14:50,64200.0,400.0,64200.0,64100.0,3337089.0,1826.0,20201203
294,14:51,64100.0,300.0,64200.0,64100.0,3341786.0,4697.0,20201203
295,14:52,64200.0,400.0,64200.0,64100.0,3344083.0,2297.0,20201203
296,14:53,64200.0,400.0,64200.0,64100.0,3347776.0,3693.0,20201203
297,14:54,64100.0,300.0,64200.0,64100.0,3351149.0,3373.0,20201203
298,14:55,64200.0,400.0,64200.0,64100.0,3354266.0,3117.0,20201203
299,14:56,64200.0,400.0,64200.0,64100.0,3358698.0,4432.0,20201203
300,14:57,64200.0,400.0,64200.0,64100.0,3360849.0,2151.0,20201203
301,14:58,64200.0,400.0,64200.0,64100.0,3362839.0,1990.0,20201203
302,14:59,64100.0,300.0,64200.0,64100.0,3366568.0,3729.0,20201203
303,15:00,64200.0,400.0,64200.0,64100.0,3373849.0,7281.0,20201203
304,15:01,64200.0,400.0,64200.0,64100.0,3377352.0,3503.0,20201203
305,15:02,64200.0,400.0,64200.0,64100.0,3380378.0,3026.0,20201203
306,15:03,64100.0,300.0,64100.0,64000.0,3457247.0,76869.0,20201203
307,15:04,64000.0,200.0,64100.0,64000.0,3460041.0,2794.0,20201203
308,15:05,64100.0,300.0,64100.0,64000.0,3463349.0,3308.0,20201203
309,15:06,64000.0,200.0,64100.0,64000.0,3469830.0,6481.0,20201203
310,15:07,64100.0,300.0,64100.0,64000.0,3474158.0,4328.0,20201203
311,15:08,64100.0,300.0,64100.0,64000.0,3482624.0,8466.0,20201203
312,15:09,64000.0,200.0,64100.0,64000.0,3487157.0,4533.0,20201203
313,15:10,64000.0,200.0,64100.0,64000.0,3489979.0,2822.0,20201203
314,15:11,64100.0,300.0,64100.0,64000.0,3496696.0,6717.0,20201203
315,15:12,64100.0,300.0,64100.0,64000.0,3500762.0,4066.0,20201203
316,15:13,64000.0,200.0,64100.0,64000.0,3504871.0,4109.0,20201203
317,15:14,64100.0,300.0,64100.0,64000.0,3510236.0,5365.0,20201203
318,15:15,64100.0,300.0,64100.0,64000.0,3514566.0,4330.0,20201203
319,15:16,64100.0,300.0,64100.0,64000.0,3519179.0,4613.0,20201203
320,15:17,64100.0,300.0,64100.0,64000.0,3523709.0,4530.0,20201203
321,15:18,64100.0,300.0,64100.0,64000.0,3535142.0,11433.0,20201203
322,15:19,64100.0,300.0,64100.0,64000.0,3541036.0,5894.0,20201203
323,15:20,64000.0,200.0,64100.0,64000.0,3549138.0,8102.0,20201203
324,15:21,64100.0,300.0,64100.0,64000.0,3555873.0,6735.0,20201203
325,15:22,64100.0,300.0,64100.0,64000.0,3564230.0,8357.0,20201203
326,15:23,64100.0,300.0,64100.0,64000.0,3576127.0,11897.0,20201203
327,15:24,64100.0,300.0,64100.0,64000.0,3583428.0,7301.0,20201203
328,15:25,64100.0,300.0,64100.0,64000.0,3600294.0,16866.0,20201203
329,15:26,64100.0,300.0,64100.0,64000.0,3607630.0,7336.0,20201203
330,15:27,64100.0,300.0,64100.0,64000.0,3615329.0,7699.0,20201203
331,15:28,64100.0,300.0,64100.0,64000.0,3623262.0,7933.0,20201203
332,15:29,64100.0,300.0,64100.0,64000.0,3640197.0,16935.0,20201203
333,15:30,64100.0,300.0,64100.0,64000.0,3646597.0,6400.0,20201203
334,15:31,64000.0,200.0,64100.0,64000.0,3650220.0,3623.0,20201203
335,15:32,64100.0,300.0,64100.0,64000.0,3654057.0,3837.0,20201203
336,15:33,64100.0,300.0,64100.0,64000.0,3657427.0,3370.0,20201203
337,15:34,64000.0,200.0,64100.0,64000.0,3667696.0,10269.0,20201203
338,15:35,64100.0,300.0,64100.0,64000.0,3672380.0,4684.0,20201203
339,15:36,64000.0,200.0,64100.0,64000.0,3677572.0,5192.0,20201203
340,15:37,64100.0,300.0,64100.0,64000.0,3681416.0,3844.0,20201203
341,15:38,64100.0,300.0,64100.0,64000.0,3686764.0,5348.0,20201203
342,15:39,64000.0,200.0,64100.0,64000.0,3691828.0,5064.0,20201203
343,15:40,64100.0,300.0,64100.0,64000.0,3698093.0,6265.0,20201203
344,15:41,64000.0,200.0,64100.0,64000.0,3703430.0,5337.0,20201203
345,15:42,64100.0,300.0,64100.0,64000.0,3707650.0,4220.0,20201203
346,15:43,64100.0,300.0,64100.0,64000.0,3711281.0,3631.0,20201203
347,15:44,64100.0,300.0,64100.0,64000.0,3714698.0,3417.0,20201203
